V1,V2,p
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.938064
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.938941
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.957321
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.927726
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.932647
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","KM893428.1 Inia geoffrensis (Boutu)",0.906279
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.860512
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.851641
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.855983
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.923305
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.934864
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.966417
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.93299
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.9597
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.970478
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.933302
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.93299
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.931428
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.930959
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.927835
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.936114
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.931896
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.94408
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.942987
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.941268
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.928616
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.943299
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.943611
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.941112
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.941893
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.936739
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.960012
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.925961
"NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.929866
"KM893428.1 Inia geoffrensis (Boutu)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.855856
"KM893428.1 Inia geoffrensis (Boutu)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.841383
"KM893428.1 Inia geoffrensis (Boutu)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.853837
"KM893428.1 Inia geoffrensis (Boutu)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.889614
"KM893428.1 Inia geoffrensis (Boutu)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.91488
"KM893428.1 Inia geoffrensis (Boutu)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.909716
"KM893428.1 Inia geoffrensis (Boutu)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.941752
"KM893428.1 Inia geoffrensis (Boutu)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.905561
"KM893428.1 Inia geoffrensis (Boutu)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.907841
"KM893428.1 Inia geoffrensis (Boutu)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.937811
"KM893428.1 Inia geoffrensis (Boutu)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.935539
"KM893428.1 Inia geoffrensis (Boutu)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.935694
"KM893428.1 Inia geoffrensis (Boutu)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.934891
"KM893428.1 Inia geoffrensis (Boutu)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.936782
"KM893428.1 Inia geoffrensis (Boutu)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.942839
"KM893428.1 Inia geoffrensis (Boutu)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.94232
"KM893428.1 Inia geoffrensis (Boutu)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.906629
"KM893428.1 Inia geoffrensis (Boutu)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.90803
"KM893428.1 Inia geoffrensis (Boutu)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.90943
"KM893428.1 Inia geoffrensis (Boutu)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.901522
"KM893428.1 Inia geoffrensis (Boutu)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.90967
"KM893428.1 Inia geoffrensis (Boutu)","NC_006930.1 Eubalaena australis (Southern right whale)",0.910065
"KM893428.1 Inia geoffrensis (Boutu)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.905871
"KM893428.1 Inia geoffrensis (Boutu)","AP006475.1 Caperea marginata (Pygmy right whale)",0.905162
"KM893428.1 Inia geoffrensis (Boutu)","NC_005275.1 Platanista minor (Indus River dolphin)",0.902648
"KM893428.1 Inia geoffrensis (Boutu)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.906698
"KM893428.1 Inia geoffrensis (Boutu)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.909346
"KM893428.1 Inia geoffrensis (Boutu)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.897568
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.898359
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.841759
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.858986
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.860516
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.860825
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.861085
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.861448
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.86145
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.86194
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.861883
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.86034
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.861059
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.859926
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.857623
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.861318
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.860722
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.861811
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.861033
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.859535
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.861474
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.860826
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.863284
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.862873
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.862928
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.860748
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.86215
"KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.861085
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.859375
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.849747
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.846275
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.851326
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.849747
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.851484
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.848958
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.848485
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.848958
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.851326
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.849116
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.849905
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.853535
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.848169
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.847696
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.849432
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.848011
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.847538
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.849432
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.849747
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.848169
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.84738
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.84959
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.850537
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.847538
"KM893425.1 Stenella frontalis (Atlantic spotted dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.844697
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.858209
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.851662
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.857701
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.856434
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.856632
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.858169
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.856965
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.856019
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.856173
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.857321
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.856061
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.855943
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.858053
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.853097
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.854031
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.855431
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.859845
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.852456
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.852128
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.8563
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.856188
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.855919
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.857632
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.855919
"KM893424.1 Sotalia guianensis (Guyana river dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.854225
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.91791
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.921275
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.916822
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.921175
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.925648
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.916978
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.913713
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.91449
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.914798
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.912313
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.919465
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.916045
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.92826
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.924992
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.924525
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.916356
"KM893423.1 Sotalia fluviatilis (Gray dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.928016
